Cancer,Transcript,Tx_Label,Feature,Rho,P_value,N,FDR
UCS,ENST00000466960.5,Retained-intron,T_cell_exhaustion,-0.2573,0.0533109706254495,57,0.0746353588756293
UCS,ENST00000466960.5,Retained-intron,Cytolytic_activity,-0.2123,0.11290470322621933,57,0.13172215376392254
UCS,ENST00000466960.5,Retained-intron,Treg,-0.1991,0.1375648119384509,57,0.1375648119384509
UCS,ENST00000466960.5,Retained-intron,IFN_gamma,-0.3783,0.0037100772851184705,57,0.025970540995829294
UCS,ENST00000466960.5,Retained-intron,Checkpoint,-0.2642,0.047046969304151316,57,0.0746353588756293
UCS,ENST00000466960.5,Retained-intron,Myeloid,-0.2927,0.027130829130615847,57,0.0746353588756293
UCS,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.2096,0.11759022515517965,57,0.12170622895542406
UCS,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.2074,0.12170622895542406,57,0.12170622895542406
UCS,ENST00000394860.3,5-exon truncated,Cytolytic_activity,-0.2775,0.03659329378310342,57,0.12063111079335152
UCS,ENST00000394860.3,5-exon truncated,Treg,-0.2427,0.06893206331048658,57,0.12063111079335152
UCS,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.2557,0.05488295185414554,57,0.12063111079335152
UCS,ENST00000394860.3,5-exon truncated,Checkpoint,-0.2166,0.10566443168260466,57,0.12170622895542406
UCS,ENST00000394860.3,5-exon truncated,Myeloid,-0.2558,0.054755826064421566,57,0.12063111079335152
UCS,ENST00000467555.1,Short isoform,M2_Macrophage,0.0569,0.6741351336721941,57,0.6741351336721941
UCS,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.1536,0.2541251021132761,57,0.4660678707830779
UCS,ENST00000467555.1,Short isoform,Cytolytic_activity,0.1631,0.22529316881353112,57,0.4660678707830779
UCS,ENST00000467555.1,Short isoform,Treg,0.1408,0.2962292572009233,57,0.4660678707830779
UCS,ENST00000467555.1,Short isoform,IFN_gamma,0.2325,0.08179233631282512,57,0.4660678707830779
UCS,ENST00000467555.1,Short isoform,Checkpoint,0.1138,0.3994867463854953,57,0.4660678707830779
UCS,ENST00000467555.1,Short isoform,Myeloid,0.1243,0.35685305029465586,57,0.4660678707830779
UCS,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,0.0434,0.7487568199403875,57,0.7487568199403875
UCS,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.1755,0.19172204157800268,57,0.26841085820920374
UCS,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,0.1882,0.16086014999838305,57,0.26841085820920374
UCS,ENST00000394857.7,Alt-exon isoform,Treg,0.184,0.17076362467788508,57,0.26841085820920374
UCS,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.1806,0.17871510040859842,57,0.26841085820920374
UCS,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.1884,0.16056677825411794,57,0.26841085820920374
UCS,ENST00000394857.7,Alt-exon isoform,Myeloid,0.0853,0.5281185282729117,57,0.6161382829850637
UCS,ENST00000416245.5,Mid isoform,M2_Macrophage,0.0806,0.5513307024831128,57,0.643219152896965
UCS,ENST00000416245.5,Mid isoform,T_cell_exhaustion,-0.1798,0.18078410294902983,57,0.3267950260675671
UCS,ENST00000416245.5,Mid isoform,Cytolytic_activity,-0.2394,0.07283925549147087,57,0.3267950260675671
UCS,ENST00000416245.5,Mid isoform,Treg,-0.1746,0.19389801246861924,57,0.3267950260675671
UCS,ENST00000416245.5,Mid isoform,IFN_gamma,-0.1604,0.2334250186196908,57,0.3267950260675671
UCS,ENST00000416245.5,Mid isoform,Checkpoint,-0.189,0.1591058152781861,57,0.3267950260675671
UCS,ENST00000416245.5,Mid isoform,Myeloid,-0.0123,0.9279350350358099,57,0.9279350350358099
UCS,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.0951,0.48169307725271227,57,0.9641224087222079
UCS,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,0.0163,0.9043913888950154,57,0.9641224087222079
UCS,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,-0.0061,0.9641224087222079,57,0.9641224087222079
UCS,ENST00000479793.5,Alt-terminal isoform,Treg,-0.0595,0.6601767434951391,57,0.9641224087222079
UCS,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,0.0414,0.759677669244124,57,0.9641224087222079
UCS,ENST00000479793.5,Alt-terminal isoform,Checkpoint,0.057,0.6734345684074725,57,0.9641224087222079
UCS,ENST00000479793.5,Alt-terminal isoform,Myeloid,-0.1131,0.4021956903623243,57,0.9641224087222079
UVM,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,-0.0509,0.6562718258908378,79,0.9969421481207034
UVM,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,-0.0132,0.9079556576182646,79,0.9969421481207034
UVM,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,-0.0004,0.9969421481207034,79,0.9969421481207034
UVM,ENST00000336517.8,FL canonical (9-exon),Treg,-0.0035,0.9753710808387501,79,0.9969421481207034
UVM,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,-0.0389,0.7332598785554376,79,0.9969421481207034
UVM,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.0026,0.9819941054086256,79,0.9969421481207034
UVM,ENST00000336517.8,FL canonical (9-exon),Myeloid,-0.1019,0.3715420203784263,79,0.9969421481207034
UVM,ENST00000466960.5,Retained-intron,M2_Macrophage,0.048,0.6747170685396651,79,0.9954132359407861
UVM,ENST00000466960.5,Retained-intron,T_cell_exhaustion,0.0116,0.9191030974321206,79,0.9954132359407861
UVM,ENST00000466960.5,Retained-intron,Cytolytic_activity,-0.014,0.9023884585816464,79,0.9954132359407861
UVM,ENST00000466960.5,Retained-intron,Treg,-0.0007,0.9954132359407861,79,0.9954132359407861
UVM,ENST00000466960.5,Retained-intron,IFN_gamma,0.0403,0.7244509452420265,79,0.9954132359407861
UVM,ENST00000466960.5,Retained-intron,Checkpoint,-0.0096,0.932805158888502,79,0.9954132359407861
UVM,ENST00000466960.5,Retained-intron,Myeloid,0.0877,0.44199565174121414,79,0.9954132359407861
UVM,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.0532,0.6413865081501048,79,0.8979411114101467
UVM,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.0676,0.5537470174592496,79,0.8979411114101467
UVM,ENST00000394860.3,5-exon truncated,Cytolytic_activity,-0.09,0.43025994997729056,79,0.8979411114101467
UVM,ENST00000394860.3,5-exon truncated,Treg,-0.002,0.9860704462239416,79,0.9860704462239417
UVM,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.09,0.4303851894474571,79,0.8979411114101467
UVM,ENST00000394860.3,5-exon truncated,Checkpoint,-0.0757,0.5071190867920938,79,0.8979411114101467
UVM,ENST00000394860.3,5-exon truncated,Myeloid,-0.0222,0.8460178422784534,79,0.9860704462239417
UVM,ENST00000467555.1,Short isoform,M2_Macrophage,-0.0841,0.46103697561410006,79,0.46103697561410006
UVM,ENST00000467555.1,Short isoform,T_cell_exhaustion,-0.1059,0.3528853842444786,79,0.4604894435625205
UVM,ENST00000467555.1,Short isoform,Cytolytic_activity,-0.1256,0.2700212303524553,79,0.4604894435625205
UVM,ENST00000467555.1,Short isoform,Treg,-0.1383,0.2242896252107516,79,0.4604894435625205
UVM,ENST00000467555.1,Short isoform,IFN_gamma,-0.1433,0.20761238065498197,79,0.4604894435625205
UVM,ENST00000467555.1,Short isoform,Checkpoint,-0.0971,0.3947052373393033,79,0.4604894435625205
UVM,ENST00000467555.1,Short isoform,Myeloid,-0.1312,0.2492520148805646,79,0.4604894435625205
UVM,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,0.0726,0.5249392055050641,79,0.8075241267480494
UVM,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.0727,0.5241034498792523,79,0.8075241267480494
UVM,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,0.0278,0.8075241267480494,79,0.8075241267480494
UVM,ENST00000394857.7,Alt-exon isoform,Treg,0.095,0.40514789843310817,79,0.8075241267480494
UVM,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.1057,0.3538877803600403,79,0.8075241267480494
UVM,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.0522,0.6479681718524637,79,0.8075241267480494
UVM,ENST00000394857.7,Alt-exon isoform,Myeloid,-0.0328,0.77404652935813,79,0.8075241267480494
UVM,ENST00000416245.5,Mid isoform,M2_Macrophage,0.1794,0.11368924758534675,79,0.5001550706007034
UVM,ENST00000416245.5,Mid isoform,T_cell_exhaustion,0.0708,0.5350201664033113,79,0.7490282329646358
UVM,ENST00000416245.5,Mid isoform,Cytolytic_activity,0.0894,0.4332714172872679,79,0.7490282329646358
UVM,ENST00000416245.5,Mid isoform,Treg,0.1062,0.3516626273452983,79,0.7490282329646358
UVM,ENST00000416245.5,Mid isoform,IFN_gamma,0.1663,0.1429014487430581,79,0.5001550706007034
UVM,ENST00000416245.5,Mid isoform,Checkpoint,0.0408,0.7207777122240369,79,0.8409073309280429
UVM,ENST00000416245.5,Mid isoform,Myeloid,-0.0021,0.985560881983947,79,0.985560881983947
UVM,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.0228,0.8416841466112466,79,0.8645692645593481
UVM,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,-0.0382,0.7380793901119956,79,0.8645692645593481
UVM,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,0.0321,0.7786186698885675,79,0.8645692645593481
UVM,ENST00000479793.5,Alt-terminal isoform,Treg,-0.0701,0.539107414148651,79,0.8645692645593481
UVM,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.0302,0.7915587153093719,79,0.8645692645593481
UVM,ENST00000479793.5,Alt-terminal isoform,Checkpoint,-0.0195,0.8645692645593481,79,0.8645692645593481
UVM,ENST00000479793.5,Alt-terminal isoform,Myeloid,-0.0531,0.6423032378078939,79,0.8645692645593481
